0.000000	0.849504	0.861812	1.000000	0.862741	0.867001	0.854308	0.657816	0.819163	0.787659	0.931303	0.800980	0.748269	0.868461	0.912655	0.925511	0.861812	0.818058	0.953264	0.883324	0.857155	0.822152	0.836554	0.985017	0.946831	0.777406	0.873764	0.749430	0.811732	0.893845	0.872055	0.902674	0.941627	0.801644	0.822384	0.897543	0.876546	0.936762	0.914283	0.893052	0.843410	0.911877	0.856804	0.808044	0.777548	0.928308	0.853486	0.763862	0.951239	0.769868	0.893326	0.793858	0.790701	0.952268	0.843410	0.901436	0.894791	0.911031	0.956958	0.826056	0.804496	0.885687	0.820566	0.912478	0.831699	0.642134	0.790965	0.781085	0.793592	0.818940	0.927898	0.789875	0.884258	0.841830	0.935450	0.690889	0.824910	0.898167	0.680045	0.903677	0.658691	0.844272	0.777906	1.000000	0.818767	0.912762	0.766381	0.835196	0.829277	0.889189	0.834634	1.000000	0.891065	0.826169	0.788227	0.884183	0.941331	0.952594	0.877109	0.851386	0.935272	0.809467	0.929201	0.762773	0.833521	0.750929	0.858402	0.744293	0.953326
0.849504	0.000000	0.851755	0.833470	0.841367	0.898434	0.799658	0.747781	0.767158	0.874432	0.918418	0.896462	0.785348	0.810605	0.961112	0.847710	0.915523	0.708852	0.897726	0.852430	0.964268	0.781882	0.853757	0.714488	0.921577	0.791061	0.794692	0.793239	0.718465	0.784487	0.669045	0.924469	0.785985	0.716941	0.867875	0.801987	0.802260	0.949667	0.845700	0.884986	0.764223	0.705895	0.717760	0.771922	0.727521	0.943261	0.824870	0.859725	0.897653	0.786355	0.778599	0.816702	0.823189	0.774975	0.956689	0.736353	0.787306	0.831656	0.887782	0.633275	0.615392	0.826496	0.902568	0.875436	0.894776	0.712852	0.916187	0.789154	0.684338	0.738746	0.866036	0.855439	0.858954	0.846018	0.807653	0.767227	0.907539	0.908333	0.946414	0.754128	0.761210	0.723452	0.714011	0.762333	0.726619	0.714360	0.862635	0.587524	0.851870	0.722786	0.781619	0.936283	0.905797	0.841826	0.941055	0.681489	0.857686	0.704750	0.898300	0.743146	0.741630	0.780173	0.896483	0.738713	0.791522	0.683208	0.838706	0.787254	0.667898
0.861812	0.851755	0.000000	0.889901	0.964021	0.924889	0.890868	0.796561	0.889042	0.784860	0.894301	0.810928	0.782099	0.781563	0.836773	0.809460	0.424519	0.715107	0.802209	0.604575	0.675641	0.712603	0.839760	0.804073	0.828758	0.802595	0.805266	0.732370	0.734855	0.833541	0.906945	0.691682	0.823096	0.659174	0.833986	0.940744	0.677722	0.849052	0.839050	0.799170	0.855373	0.765696	0.795425	0.726637	0.761863	0.835856	0.850986	0.733605	0.813769	0.775952	0.711159	0.687878	0.780173	0.770255	0.661598	0.812084	0.896502	0.785603	0.849439	0.683843	0.834331	0.789771	0.868539	0.795425	0.927249	0.775730	0.582312	0.825700	0.749195	0.626748	0.828174	0.698878	0.679012	0.768892	0.796342	0.786349	0.834931	0.663238	0.862080	0.904951	0.724051	0.720366	0.935796	0.889476	0.910541	0.907706	0.692745	0.744816	0.629100	0.637271	0.796956	0.576168	0.864512	0.637124	0.841474	0.924259	0.900738	0.733877	0.692423	0.756090	0.762710	0.765853	0.843615	0.744933	0.865474	0.769670	0.910564	0.695122	0.823660
1.000000	0.833470	0.889901	0.000000	0.741505	1.000000	0.933906	0.816887	0.929726	0.921968	0.840135	0.869796	0.969508	0.812948	0.870207	0.920707	0.889901	0.807854	0.930110	0.941580	1.000000	0.948311	0.958240	0.782080	0.866603	0.814246	0.816181	0.844850	0.698070	0.710233	0.816499	0.901518	0.876582	0.912953	0.816572	0.892319	0.887660	0.931303	0.884043	0.860487	0.833486	0.720525	0.724538	0.943685	0.887725	0.832141	0.894436	0.946744	0.812189	0.895789	0.864970	0.833135	0.777203	0.820464	0.978130	0.852653	0.871256	0.770827	0.859303	0.825944	0.885093	0.972572	0.946149	0.867704	0.854341	0.847114	0.955966	0.787697	0.809517	0.910434	0.876321	0.833524	0.813936	1.000000	0.894193	0.901183	0.897944	0.838208	0.945335	0.814133	0.870223	0.869043	0.916037	0.774938	0.722418	0.800326	0.890270	0.812401	0.871256	0.842679	0.808024	0.957752	0.798192	0.823170	0.924756	0.941217	0.863322	0.914531	0.916037	0.781692	0.720730	0.813606	0.852442	0.936586	0.941632	0.888498	0.820482	0.935806	0.774160
0.862741	0.841367	0.964021	0.741505	0.000000	0.742086	0.685334	0.740981	0.858363	0.896705	0.656590	0.862619	1.000000	0.669638	0.874449	0.739627	0.886731	0.871876	0.926432	0.788437	0.930192	0.893739	0.917429	0.844187	0.711449	0.904494	0.895329	0.812253	0.908348	0.878982	0.865849	0.847651	0.804160	0.967782	0.880022	0.834166	0.916789	1.000000	0.813015	0.840919	0.896462	0.957501	0.857271	0.723219	0.889333	1.000000	0.770413	0.887370	0.680269	0.824188	0.796056	0.891199	0.827466	0.820503	0.957013	0.808568	0.792420	0.763317	0.758586	0.935604	0.818221	0.932320	0.879735	0.857271	0.939161	0.833470	0.953362	0.875417	0.885508	0.972512	0.865597	0.868813	0.890941	0.783389	0.846459	0.782249	0.744257	1.000000	1.000000	0.888150	0.867940	0.806575	0.877609	0.708287	0.839424	0.944075	0.885139	0.885591	0.933891	0.831169	0.891250	0.887410	0.808464	0.896143	0.778676	0.918452	0.802068	0.883683	0.939785	0.890297	0.940526	0.961032	0.784786	0.884028	0.877378	0.823876	0.701478	0.941132	0.811096
0.867001	0.898434	0.924889	1.000000	0.742086	0.000000	0.701128	0.937300	0.941217	0.947296	0.824819	0.882870	0.821051	0.801883	0.932889	0.771567	1.000000	0.879110	0.953312	0.779955	0.864176	0.852717	0.846059	0.922256	0.937879	0.957963	0.864303	0.862526	0.864176	0.982204	0.883540	0.826957	0.797413	0.889500	0.946286	0.885223	0.952985	0.841707	0.948763	1.000000	0.852460	1.000000	0.839503	0.935938	0.924604	0.916071	0.724187	0.731237	0.827611	0.918828	0.813542	0.975326	0.930740	0.831509	0.893133	0.906611	0.863556	0.892220	0.803665	0.987530	0.857565	0.852524	0.794489	0.934006	0.858246	0.936088	0.885880	1.000000	0.869276	0.934875	0.867116	0.886926	1.000000	0.812796	0.841917	0.951187	0.884638	0.962232	0.910947	0.919256	0.976762	0.820525	1.000000	0.853594	0.980658	0.941689	0.833673	0.918555	0.984102	0.837140	0.901708	0.816572	0.835783	0.983851	0.852099	0.820085	0.932019	0.908882	1.000000	0.918537	0.945149	1.000000	0.934800	0.849187	0.942121	0.800108	0.928178	1.000000	0.873347
0.854308	0.799658	0.890868	0.933906	0.685334	0.701128	0.000000	0.829974	0.774835	0.926553	0.783238	0.808294	0.970234	0.857243	0.851609	0.726888	0.890868	0.840694	0.864970	0.705434	0.774928	0.717702	0.789544	0.789707	0.734232	0.889771	0.937712	0.833999	0.929234	0.939750	0.831746	0.902160	0.644409	0.851619	0.755828	0.757571	0.812203	0.934846	0.749718	0.862743	0.795294	0.938785	0.868496	0.735087	0.872208	1.000000	0.640093	0.862132	0.727729	0.715555	0.751528	0.926620	0.869250	0.810956	0.947587	0.740546	0.801022	0.786704	0.820212	0.939783	0.798668	0.859472	0.811050	0.802197	0.979107	0.827835	0.863234	0.859754	0.900286	0.979024	0.828490	0.800555	0.895789	0.745423	0.819589	0.860478	0.729986	0.966930	0.922730	0.930094	0.781554	0.851708	0.935806	0.871050	0.857685	0.950390	0.941460	0.877512	0.847198	0.853178	0.945528	0.771831	0.851206	0.855443	0.774762	0.854746	0.809589	0.853841	0.935806	0.849217	0.912319	0.896360	0.833668	0.858322	0.950390	0.851343	0.867133	0.937335	0.879743
0.657816	0.747781	0.796561	0.816887	0.740981	0.937300	0.829974	0.000000	0.700589	0.732506	0.825700	0.621857	0.697613	0.756616	0.782099	0.786542	0.715219	0.757991	0.793004	0.840042	0.808263	0.662210	0.702739	0.967641	0.732292	0.797095	0.519346	0.582324	0.772515	0.691737	0.714365	0.863701	0.764694	0.679579	0.705130	0.640005	0.799292	0.719439	0.625525	0.823096	0.661170	0.779463	0.566731	0.592389	0.490279	0.750576	0.618165	0.771823	0.754597	0.644351	0.706141	0.690977	0.611216	0.589191	0.807400	0.602278	0.632361	0.654809	0.785618	0.687908	0.668663	0.658366	0.823894	0.650106	0.712472	0.663026	0.692621	0.545599	0.711886	0.585191	0.747816	0.662022	0.705145	0.807106	0.751242	0.569728	0.754125	0.934354	0.940575	0.823498	0.553984	0.764106	0.610066	0.835548	0.848113	0.777126	0.636046	0.707834	0.725260	0.710878	0.475442	0.863028	0.693269	0.695447	0.783821	0.868483	0.816770	0.763131	0.785603	0.895701	0.795970	0.710049	0.710072	0.647321	0.695447	0.505897	0.458967	0.744351	0.783406
0.819163	0.767158	0.889042	0.929726	0.858363	0.941217	0.774835	0.700589	0.000000	0.779926	0.842820	0.693929	0.714813	0.750504	0.858851	0.788162	0.889042	0.862619	0.859451	0.858711	0.932561	0.672073	0.759222	0.751592	0.808464	0.787061	0.868483	0.672276	0.781482	0.956182	0.778010	0.887046	0.948311	0.720110	0.876321	0.733536	0.794147	0.933561	0.879474	0.838213	0.775222	0.860660	0.688937	0.796667	0.755716	0.955081	0.764956	0.798149	0.945120	0.817809	0.774938	0.834166	0.765816	0.834166	0.895244	0.807799	0.788437	0.896619	1.000000	0.799359	0.558912	0.846679	0.900884	0.860679	0.929873	0.822364	0.767727	0.686459	0.735630	0.828174	0.818238	0.855286	0.944483	1.000000	0.905580	0.822031	0.823969	0.968523	0.935152	0.813918	0.869168	0.868215	0.769245	0.931074	0.861553	0.873239	0.818801	0.808464	0.725620	0.837639	0.762370	0.946303	0.854487	0.873239	0.779448	0.942026	0.805329	0.912385	0.789146	0.713151	0.950228	0.886926	1.000000	0.627909	0.873239	0.742985	0.864341	0.795867	0.798312
0.787659	0.874432	0.784860	0.921968	0.896705	0.947296	0.926553	0.732506	0.779926	0.000000	0.930527	0.786943	0.823377	0.734699	1.000000	0.827991	0.784860	0.802923	0.782119	0.774474	0.834970	0.653398	0.821330	0.898769	0.881357	0.791873	0.806128	0.633685	0.782617	0.835403	0.898229	0.738553	0.942071	0.708769	0.810967	0.943036	0.737507	0.866705	0.948072	0.798688	0.768836	0.845488	0.833329	0.609970	0.774270	0.923214	0.837308	0.600171	0.938032	0.704145	0.844106	0.742404	0.662421	0.882908	0.809061	0.861118	0.774938	0.890941	1.000000	0.688411	0.813426	0.825884	0.814246	0.957013	0.853740	0.803424	0.697863	0.707480	0.637985	0.726637	0.823752	0.856616	0.886995	0.949450	0.823772	0.817809	0.941554	0.900124	0.922290	0.787808	0.786134	0.693048	0.932561	0.792872	0.902899	0.809589	0.679667	0.705941	0.654068	0.740464	0.736463	0.950390	0.940241	0.714908	0.921856	0.949407	0.938763	0.910363	0.781482	0.875882	0.794935	0.788794	0.929349	0.664043	0.775599	0.713996	0.836143	0.853792	0.792338
